budget,id,popularity,year,revenue,runtime,title,vote_average,vote_count
4000000,153,11.609441,2003,119723856,102,Lost in Translation,7.3,1943
38000000,9488,7.164131,2002,119723358,100,Spy Kids 2: The Island of Lost Dreams,5.3,533
0,2928,9.473162,1996,119718203,105,Michael,5.5,174
85000000,369885,13.085186,2016,119520023,124,Allied,6.6,1415
2600000,11072,13.233262,1974,119500000,93,Blazing Saddles,7.2,619
11000000,1633,6.584254,1991,119418501,130,Fried Green Tomatoes,7.6,298
130000000,7364,8.946243,2005,119269486,124,Sahara,5.7,440
50000000,306,11.787784,1994,119208989,104,Beverly Hills Cop III,5.5,445
25000000,806,5.670679,2006,119188334,110,The Omen,5.3,287
50000000,2251,8.96839,2002,119137784,124,Unfaithful,6.3,282
6000000,1777,6.83946,2004,119114517,122,Fahrenheit 9/11,6.9,403
17000000,332567,13.689175,2016,119100758,86,The Shallows,6.2,1619
75000000,6538,9.979162,2007,119000410,102,Charlie Wilson's War,6.5,342
80000000,10207,5.101392,1999,118880016,131,Message in a Bottle,5.9,198
10000000,316727,13.1789,2016,118587880,105,The Purge: Election Year,6.1,1356
60000000,72197,10.271517,2012,118338361,88,The Pirates! In an Adventure with Scientists!,6.4,379
15000000,10438,5.886769,1993,118243066,89,Beethoven's 2nd,5,175
68000000,10003,10.97633,1997,118063304,116,The Saint,5.9,310
38000000,356305,14.531429,2016,118034273,111,Why Him?,6.3,1203
70000000,200,9.538877,1998,118000000,103,Star Trek: Insurrection,6.3,402
30000000,149870,9.310866,2013,117932401,126,The Wind Rises,7.7,720
130000000,76649,12.204174,2014,117831631,105,Pompeii,5.2,1294
20000000,8271,18.006896,2007,117760134,105,Disturbia,6.6,1038
65000000,11001,6.229424,1999,117758500,93,Blue Streak,6.1,359
25000000,9286,11.872997,2006,117719158,93,Final Destination 3,5.8,1000
75000000,75656,17.852022,2013,117698894,115,Now You See Me,7.3,5635
45000000,10731,15.263829,1994,117615211,119,The Client,6.4,287
42000000,10145,6.40146,2004,117575636,91,The Forgotten,5.5,359
65000000,9476,10.90061,2001,117487473,132,A Knight's Tale,6.6,933
35000000,12139,10.378902,1993,117270765,94,Dennis the Menace,5.5,280
1000000,1366,14.774066,1976,117235147,119,Rocky,7.5,1843
20000000,16290,10.997518,2010,117224271,94,Jackass 3D,6.4,434
40000000,3933,12.920032,2005,117195061,77,Corpse Bride,7.2,1957
35000000,51540,9.856955,2011,117000000,98,Horrible Bosses,6.4,2341
35000000,82654,10.430238,2013,116980662,97,Warm Bodies,6.4,2698
25000000,866,15.529604,2004,116766556,106,Finding Neverland,7.2,1269
7000000,713,7.436758,1993,116700000,121,The Piano,7.1,290
70000000,9882,9.019114,1998,116672912,116,The Siege,6.1,361
80000000,9257,13.334952,2003,116643346,117,S.W.A.T.,5.8,780
26000000,2925,10.177303,1996,116400000,102,The First Wives Club,6.5,172
40000000,867,11.23297,1993,116300000,108,Sliver,4.9,144
52000000,524,10.137389,1995,116112375,178,Casino,7.8,1343
7200000,681,12.00491,1971,116019547,120,Diamonds Are Forever,6.3,562
14000000,5919,7.469056,1974,116000000,159,The Towering Inferno,7.1,230
0,191421,2.871986,2013,116000000,131,So Young,6.1,48
25000000,132363,11.061894,2013,115922175,132,The Butler,7.2,1134
105000000,2789,5.060352,2004,115772733,119,The Chronicles of Riddick,6.3,1593
35000000,23437,10.40191,2010,115664037,95,A Nightmare on Elm Street,5.5,771
29000000,11036,15.239013,2004,115603229,123,The Notebook,7.7,3163
27000000,2288,10.860952,2004,115505027,104,Closer,6.7,845
17000000,114150,11.03595,2012,115350426,112,Pitch Perfect,7.3,2310
57000000,8840,23.63659,1996,115267375,103,DragonHeart,6.4,553
27000000,525,10.076901,1980,115229890,133,The Blues Brothers,7.5,1092
113,8856,9.231318,1986,115103979,113,The Karate Kid  Part II,5.9,457
30250000,8012,12.669608,1995,115101622,105,Get Shorty,6.4,305
25000000,22971,8.371479,2010,114977104,115,Dear John,6.6,1302
13000000,71688,7.421245,2011,114956699,105,The Iron Lady,6.2,540
30000000,6466,14.015739,2003,114908830,97,Freddy vs. Jason,5.8,608
40000000,2044,12.589019,2006,114830111,99,The Lake House,6.5,689
30000000,10521,8.33501,2009,114663461,89,Bride Wars,5.9,884
75000000,10590,11.34706,2002,114660784,138,We Were Soldiers,6.7,531
45000000,384682,8.228918,2016,114501299,105,Office Christmas Party,5.4,541
30000000,82696,7.255301,2012,114281051,100,Hope Springs,5.8,287
12000000,9762,14.21769,2006,114194847,104,Step Up,6.7,1092
95000000,68737,15.297821,2014,114178613,102,Seventh Son,5.2,980
38000000,55787,7.649466,2011,114156230,120,Water for Elephants,6.7,879
3400000,21407,6.727804,2009,114000000,88,The Collector,6.3,365
45000000,6282,15.650836,2000,113916474,100,Coyote Ugly,5.8,590
10800000,11917,10.165499,2008,113857533,92,Saw V,6,848
46000000,320,11.424974,2002,113714830,118,Insomnia,6.8,1181
90000000,9482,8.184815,1995,113493481,96,Judge Dredd,5.4,643
35000000,9348,13.492845,1995,113374103,108,Species,5.5,457
50000000,9879,11.341502,1996,113309743,115,Striptease,4.4,210
70000000,12113,12.886125,2008,113280098,128,Body of Lies,6.5,919
50000000,7555,9.91556,2008,113244290,92,Rambo,6.4,1009
37000000,12153,7.723341,2004,113086475,109,White Chicks,6.3,704
55000000,3580,11.672394,2008,113020255,141,Changeling,7.3,1151
32000000,8055,7.931732,2008,113019290,124,The Reader,7.2,835
56000000,10022,7.81645,2005,113006880,95,The Pacifier,5.8,865
1200000,36685,8.699428,1975,112892319,100,The Rocky Horror Picture Show,7.4,703
35000000,140823,15.130888,2013,112544580,125,Saving Mr. Banks,7.3,1256
85000000,39691,7.941637,2010,112483764,82,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,122
48000000,23023,6.74468,2010,112462508,101,Tooth Fairy,5.2,500
38000000,259694,8.898988,2016,112343513,110,How to Be Single,5.9,1225
69000000,72331,7.922636,2012,112265139,94,Abraham Lincoln: Vampire Hunter,5.5,1297
9500000,282631,5.062756,2014,112156811,126,The Admiral: Roaring Currents,7,62
45000000,3036,14.287753,1994,112006296,123,Mary Shelley's Frankenstein,6.1,272
11000000,907,8.489499,1965,111858363,197,Doctor Zhivago,7.4,252
40000000,257091,8.178015,2015,111811453,100,Get Hard,5.9,961
9500000,667,10.359669,1967,111584787,117,You Only Live Twice,6.5,541
50000000,834,12.496805,2006,111340801,106,Underworld: Evolution,6.4,1548
70000000,8676,9.4548,2008,111231041,112,Fool's Gold,5.4,454
0,2899,11.117405,2002,111127553,108,Asterix & Obelix: Mission Cleopatra,7.2,782
12000000,10021,5.409557,1987,110996879,111,The Secret of My Success,6.2,151
19000000,12150,9.801967,1989,110879513,113,Sea of Love,6.7,144
38000000,268531,88.561239,2017,110824373,89,Captain Underpants: The First Epic Movie,6.5,159
50000000,6519,9.039467,2005,110803676,104,The Dukes of Hazzard,5.1,321
22000000,1642,13.304342,1995,110627965,114,The Net,5.6,359
26000000,10330,7.867999,2003,110230332,97,Freaky Friday,6,919
50000000,60308,15.785663,2011,110206216,133,Moneyball,7,1409
5000000,71,12.158424,2000,110000000,110,Billy Elliot,7.4,774
55000000,175574,7.713231,2013,110000000,91,Free Birds,5.7,259
38000000,299687,10.788263,2016,109906372,112,The 5th Wave,5.6,1993
20000000,16690,8.759774,2002,109862682,72,Return to Never Land,6.1,304
40000000,1124,16.94556,2006,109676311,130,The Prestige,8,4510
140000000,9016,16.141913,2002,109578115,95,Treasure Planet,7.2,980
16000000,9675,12.646518,2004,109502303,126,Sideways,6.9,484
26000000,6957,11.519662,2005,109449237,116,The 40 Year Old Virgin,6.2,2020
50000000,2649,14.825587,1997,109423648,129,The Game,7.5,1556
15000000,10946,15.30326,2007,109000000,90,Earth,7.5,136
3000000,510,35.529554,1975,108981275,133,One Flew Over the Cuckoo's Nest,8.3,3001
30000000,13387,9.296824,2008,108979549,104,Transporter 3,5.9,1110
9000000,238636,27.756026,2014,108782847,104,The Purge: Anarchy,6.6,2008
35000000,325133,9.914008,2016,108758521,91,Neighbors 2: Sorority Rising,5.6,1490
30000000,48340,7.000775,2011,108609310,108,Sanctum,5.8,347
88000000,921,6.363884,2005,108539911,144,Cinderella Man,7.3,630
40000000,20048,8.198789,2009,108332743,104,Confessions of a Shopaholic,6.1,787
15000000,333371,14.421528,2016,108286421,103,10 Cloverfield Lane,6.8,2537
60000000,170687,11.563909,2014,108255770,97,The Boxtrolls,6.6,689
75000000,203801,14.656875,2015,108145109,116,The Man from U.N.C.L.E.,7.1,2306
100000000,2023,8.140709,2004,108103450,136,Hidalgo,6.5,321
19000000,10065,13.088552,2005,108047131,90,The Amityville Horror,6,606
75000000,6415,12.287636,1999,108000000,114,Three Kings,6.6,709
86000000,9992,11.621534,2006,107944236,94,Arthur and the Invisibles,6,663
62000000,9087,6.318445,1995,107879496,106,The American President,6.5,199
42000000,227159,20.903362,2014,107670357,108,Horrible Bosses 2,6.1,1575
38000000,256961,17.02038,2015,107597242,94,Paul Blart: Mall Cop 2,5,576
40000000,11287,10.852038,1992,107458785,128,A League of Their Own,6.8,362
15000000,3049,11.247957,1994,107217396,86,Ace Ventura: Pet Detective,6.4,1684
0,7007,6.279082,1993,107198790,125,Rising Sun,5.8,188
46000000,479,7.420019,2000,107196498,99,Shaft,5.5,316
60000000,77174,10.425038,2012,107139399,90,ParaNorman,6.7,808
9500000,9373,7.810068,2003,107071655,98,The Texas Chainsaw Massacre,6.1,670
31000000,1945,5.930957,1994,106683817,112,Nell,6.1,128
0,270724,0.651512,2014,106640000,114,The Breakup Guru,3.4,7
41300000,2069,12.061521,2000,106371651,98,The Whole Nine Yards,6.3,540
50000000,13836,8.176147,2009,106303988,98,Race to Witch Mountain,5.4,520
0,2054,7.137117,1995,106269971,137,Mr. Holland's Opus,6.9,115
8000000,12102,9.741644,1979,106260000,105,Kramer vs. Kramer,7.4,483
30000000,2755,11.066473,2002,105834556,125,About Schmidt,6.7,365
38000000,38408,7.824962,2010,105610124,114,Life As We Know It,6.6,873
88000000,4442,15.66148,2005,105316267,118,The Brothers Grimm,5.6,847
0,2322,7.207325,1992,105232691,126,Sneakers,6.7,301
60000000,82682,8.581558,2013,105200903,113,Gangster Squad,6.2,1805
50000000,44603,7.942766,2010,105197635,129,Hereafter,5.8,517
60000000,2043,13.214068,2001,105178561,104,Along Came a Spider,6.1,408
30000000,9870,15.106676,2008,105173115,111,Forgetting Sarah Marshall,6.4,1194
30000000,266294,13.799419,2015,105011053,118,Sisters,5.8,593
70000000,16866,10.44244,2009,104945765,91,Planet 51,5.6,573
3000000,37247,12.057829,1967,104945305,106,The Graduate,7.6,855
11000000,348,23.37742,1979,104931801,117,Alien,7.9,4564
0,77953,7.581463,2012,104907746,85,The Campaign,5.6,594
45000000,2034,13.664622,2001,104876233,122,Training Day,7.3,1665
50000000,7453,13.257255,2005,104478416,109,The Hitchhiker's Guide to the Galaxy,6.6,1340
49000000,198184,30.206365,2015,104399548,120,Chappie,6.6,3124
31000000,296099,11.33038,2015,104384188,99,Vacation,6.1,1218
13000000,15472,9.858687,2009,104345682,152,The Girl with the Dragon Tattoo,7.4,1020
60000000,3512,7.490247,1995,104324083,100,Under Siege 2: Dark Territory,5.6,217
10000000,280092,10.098792,2015,104303851,97,Insidious: Chapter 3,6.3,1005
33000000,8843,13.234894,2000,104155843,107,The Cell,6,442
110000000,13700,8.555544,2004,103951461,76,Home on the Range,5.7,405
1200000,176,23.508433,2004,103911669,103,Saw,7.2,2255
73000000,8688,11.604533,1998,103891409,98,Snake Eyes,5.8,331
47000000,8592,8.304776,1990,103738726,103,Dick Tracy,5.9,258
5000000,242512,13.288564,2014,103590271,89,Ouija,4.9,1006
18000000,194662,18.193263,2014,103215094,119,Birdman,7.4,4657
28000000,3525,8.318954,1988,103173635,114,Working Girl,6.5,242
10000000,10314,7.064982,1999,103166989,95,She's All That,5.7,425
40000000,54318,5.083211,2007,103071443,112,The Water Horse,6.3,293
100000000,157353,9.730176,2014,103039258,119,Transcendence,5.9,2339
33000000,1576,7.781293,2002,102984862,100,Resident Evil,6.4,2100
58000000,9007,8.351773,2005,102854431,95,Just Like Heaven,6.5,595
47000000,9894,7.586577,1996,102825796,96,The Cable Guy,5.7,603
30000000,43347,7.575696,2010,102820008,112,Love & Other Drugs,6.6,1268
30000000,1592,10.326213,1996,102616183,129,Primal Fear,7.4,644
23600000,19908,11.063029,2009,102391382,88,Zombieland,7.2,3655
60000000,11808,8.462364,1998,102367405,131,U.S. Marshals,6.2,383
28000000,924,13.157873,2004,102356381,101,Dawn of the Dead,6.8,1039
6000000,642,6.714577,1969,102308889,110,Butch Cassidy and the Sundance Kid,7.4,659
6000000,433,15.11549,1964,102272727,139,Mary Poppins,7.4,1217
36000000,8470,8.867562,2002,102244770,116,John Q,7,604
0,12556,8.401493,2009,102223269,100,Ghosts of Girlfriends Past,5.6,716
50000000,377447,3.798504,2016,102205175,124,Railroad Tigers,6.2,22
0,14741,3.937139,1977,102000000,111,The Goodbye Girl,7.3,37
90000000,9890,10.81552,2004,102000000,93,The Stepford Wives,5.4,339
116000000,2567,9.86738,2004,102000000,170,The Aviator,7,1526
30000000,52505,6.212898,2010,102000000,98,The Other Woman,6,131
10400000,376812,6.070606,2016,102000000,170,Sultan,7,71
1000000,76487,5.747675,2012,101758490,83,The Devil Inside,4.6,263
45000000,88751,10.419974,2008,101702060,93,Journey to the Center of the Earth,5.8,1353
27000000,8831,8.907074,1994,101646581,99,Timecop,5.5,288
27000000,10189,8.461369,2008,101624843,111,Pineapple Express,6.6,1169
64000000,9072,7.067602,2006,101595121,98,Little Man,5.3,269
18000000,12090,6.001152,2003,101564935,95,Just Married,5.3,415
70000000,75,15.63424,1996,101371017,106,Mars Attacks!,6.1,1544
12000000,236751,7.88371,2014,101332962,99,Heaven is for Real,6.1,234
0,21629,6.481464,1980,101300000,111,Stir Crazy,6.7,130
39000000,24420,13.682598,2009,101229792,107,The Time Traveler's Wife,6.7,815
0,1647,11.485473,2003,101191884,115,The Recruit,6.2,545
60000000,274479,12.975936,2015,101134059,124,Joy,6.4,1619
20000000,9470,8.636632,2004,100914445,99,Kung Fu Hustle,7.2,841
46000000,10684,11.595316,1996,100860818,117,Courage Under Fire,6.2,240
63000000,550,63.869599,1999,100853753,139,Fight Club,8.3,9678
15000000,14435,5.245883,2009,100734718,101,My Bloody Valentine,5.3,303
28000000,218778,7.861004,2014,100654149,81,Alexander and the Terrible  Horrible  No Good  Very Bad Day,6.1,502
58000000,395992,36.263803,2017,100541806,103,Life,6.3,1959
20000000,226486,7.359522,2014,100525432,97,Tammy,5,508
8000000,773,5.320117,2006,100523181,102,Little Miss Sunshine,7.5,1728
30000000,14444,5.154373,1998,100491683,79,The Rugrats Movie,5.8,149
10000000,10671,7.873018,1970,100489151,137,Airport,6.2,89
55000000,9563,10.571434,1999,100230832,163,Any Given Sunday,6.8,430
100000000,10545,13.553999,1996,100138851,91,The Hunchback of Notre Dame,6.8,1182
12000000,205220,6.927182,2013,100129872,98,Philomena,7.4,588
100000000,16523,12.36223,2009,100086793,101,Where the Wild Things Are,6.4,580
37000000,10488,7.558125,2008,100076342,96,Nim's Island,5.6,341
50000000,12103,6.824871,2001,100020092,113,Don't Say a Word,6,223
25000000,6116,4.257516,1997,100000000,93,Spice World,4.7,124
400000,9659,11.412619,1979,100000000,93,Mad Max,6.6,1235
18000000,9610,10.151366,1984,100000000,103,Conan the Destroyer,5.8,391
13200000,19404,34.457024,1995,100000000,190,Dilwale Dulhania Le Jayenge,9.1,661
12000000,57214,9.803023,2012,100000000,88,Project X,6.5,1624
40000000,256040,11.80967,2015,100000000,159,Baahubali: The Beginning,7.5,138
24000000,1620,13.765241,2007,99965753,89,Hitman,5.9,982
35000000,11667,13.58449,1994,99423521,102,Street Fighter,4.1,330
25000000,77877,7.740762,2012,99357138,101,The Lucky One,6.8,981
66000000,1487,13.206854,2004,99318987,122,Hellboy,6.5,2278
18000000,160588,12.61244,2013,99206215,98,Blue Jasmine,7,1126
5500000,211954,6.507895,2013,99067206,115,Instructions Not Included,7.5,210
16000000,86718,2.252517,2011,98900000,168,7Aum Arivu,6.6,10
53000000,261023,10.61072,2015,98837872,122,Black Mass,6.3,1262
5000000,298312,15.021058,2015,98450062,94,The Visit,6,1405
13000000,54518,5.892524,2011,98441954,105,Justin Bieber: Never Say Never,4.8,156
6500000,1640,9.785147,2004,98410061,112,Crash,7.2,1172
80000000,9397,5.395127,2001,98376292,101,Evolution,5.7,650
38000000,87421,9.596377,2013,98337295,119,Riddick,6.2,2066
18000000,106,18.495694,1987,98235548,107,Predator,7.3,2129
29000000,1428,8.843365,2003,98185582,102,Once Upon a Time in Mexico,6.2,605
75000000,37821,6.540621,2010,98159963,100,Killers,5.7,792
52000000,8741,9.783966,1998,98126565,170,The Thin Red Line,7.2,793
14000000,348892,6.31224,2015,98000000,163,Bajrangi Bhaijaan,7.7,165
32000000,11637,9.756822,2005,97918663,95,Are We There Yet?,5.2,227
100000000,5375,5.502098,2007,97838349,116,Fred Claus,5.5,211
13000000,1817,9.142772,2002,97837138,81,Phone Booth,6.7,1087
50000000,588,7.938457,2006,97607453,125,Silent Hill,6.3,1093
28000000,112949,7.598422,2013,97594140,115,Safe Haven,6.9,840
7000000,682,12.127492,1974,97572000,125,The Man with the Golden Gun,6.4,533
64000000,309809,11.376954,2015,97571250,92,The Little Prince,7.6,771
40000000,39513,10.24382,2011,97552050,104,Paul,6.5,1825
17000000,109428,12.01525,2013,97542952,91,Evil Dead,6.4,1754
0,7300,7.009946,1996,97529550,108,One Fine Day,6.1,160
50000000,228326,10.337994,2014,97437106,95,The Book of Life,7.3,778
40000000,41446,10.000721,2011,97138686,111,Scream 4,6.1,930
1500000,49018,17.24814,2010,97009150,103,Insidious,6.8,1775
68000000,853,10.704813,2001,96976270,131,Enemy at the Gates,7.2,1023
27000000,174,5.90057,1991,96900000,113,Star Trek VI: The Undiscovered Country,6.7,421
72000000,25,9.997032,2005,96889998,125,Jarhead,6.6,776
12000000,154,7.160236,1982,96800000,113,Star Trek II: The Wrath of Khan,7.3,688
25000000,10303,10.571841,1985,96773200,106,The Jewel of the Nile,6,289
40000000,8224,7.473718,1999,96618699,123,8MM,6.1,479
10000000,8696,5.109575,2003,96542059,108,Calendar Girls,6.6,94
37000000,10096,12.632595,2004,96455697,98,13 Going on 30,6.3,1260
15000000,5038,9.648539,2008,96408652,96,Vicky Cristina Barcelona,6.7,1050
60000000,9620,12.571789,2003,96269812,119,Paycheck,5.9,594
28000000,23483,17.26045,2010,96188903,117,Kick-Ass,7.1,4747
80000000,14462,10.796939,2004,96105964,129,The Manchurian Candidate,6.2,401
80000000,982,7.991677,1962,96105910,126,The Manchurian Candidate,7.7,188
82000000,8452,8.41311,2000,96085477,123,The 6th Day,5.7,603
12000000,67660,5.264551,2012,96070507,122,Think Like a Man,6.9,287
13000000,1954,12.994939,2004,96060858,113,The Butterfly Effect,7.3,2119
37000000,48171,7.128117,2011,96047633,114,The Rite,5.8,577
0,10860,7.14561,1989,95904091,119,Steel Magnolias,7.1,146
14500000,9606,9.298092,2001,95789342,108,Metropolis,6.8,99
30000000,10024,6.793972,2009,95714875,109,My Sister's Keeper,7.1,614
22000000,277,20.624333,2003,95708457,121,Underworld,6.6,2556
61000000,7485,14.246918,2007,95696996,124,Shooter,6.9,1495
60000000,9757,7.667874,2007,95673607,101,Norbit,5,434
34000000,1273,11.358363,2007,95608995,90,TMNT,6,349
7000000,13665,14.911301,1981,95461682,97,Arthur,6.5,125
35000000,243688,15.968492,2015,95437994,93,Poltergeist,5,924
37000000,62837,6.695229,2011,95404397,113,Dolphin Tale,6.6,166
94000000,76758,6.587711,2011,95311434,145,The Flowers of War,7.1,193
53000000,4551,13.314233,2005,95226116,118,Be Cool,5.4,296
40000000,11130,8.248895,2004,95149435,113,The Princess Diaries 2: Royal Engagement,6,726
40000000,109410,11.637224,2013,95020213,128,42,6.8,795
55000000,109424,13.776068,2013,95000000,134,Captain Phillips,7.6,2495
45000000,1537,7.81862,2002,94935764,89,Changing Lanes,5.9,306
100000000,22972,11.174041,2010,94882889,115,Green Zone,6.4,730
35000000,2018,8.056016,2001,94728529,103,The Wedding Planner,5.4,433
25000000,3021,9.196884,2007,94679598,104,1408,6.5,1372
11500000,291870,16.290586,2016,94073028,102,Dirty Grandpa,5.7,1429
100000000,271969,11.51021,2016,94061311,125,Ben-Hur,5.3,642
15000000,9495,15.799336,1994,94000000,102,The Crow,7.3,980
50000000,231,5.768575,2005,94000000,128,Syriana,6.3,455
120000000,7459,7.134168,2008,93945766,135,Speed Racer,5.7,359
75000000,1641,7.906035,1999,93888180,105,Forces of Nature,5.1,141
100000000,205775,11.696923,2015,93820758,122,In the Heart of the Sea,6.5,1300
30000000,6439,4.817052,2005,93772522,102,Racing Stripes,5.1,127
100000000,2277,9.369918,1999,93700000,131,Bicentennial Man,6.9,998
25000000,45317,14.141837,2010,93617009,116,The Fighter,7.2,1512
0,10340,12.994387,1955,93600000,76,Lady and the Tramp,6.9,1241
65000000,7980,12.738789,2009,93525586,136,The Lovely Bones,6.6,1101
60000000,10992,8.142251,2001,93375151,87,Cats & Dogs,5,363
60000000,2642,7.738531,2002,93354918,101,Two Weeks Notice,5.9,505
27000000,303858,11.953822,2016,93282604,98,Money Monster,6.5,1096
35000000,35019,8.983275,2010,93246388,109,Nanny McPhee and the Big Bang,6,450
25000000,4566,7.857078,2007,92991835,119,Michael Clayton,6.6,508
4000000,535,9.888958,1983,92921203,95,Flashdance,6.1,313
40000000,1586,9.524283,2004,92913171,96,Secret Window,6.4,1007
0,9550,9.3002,2004,92863945,119,House of Flying Daggers,7.1,452
16000000,639,8.34322,1989,92823546,96,When Harry Met Sally...,7.3,974
28000000,3638,9.672317,2007,92601050,104,No Reservations,6.1,336
22000000,10950,12.935016,2001,92542418,132,I Am Sam,7.2,542
28000000,15373,7.646215,2008,92380927,99,Role Models,6.4,575
45000000,8292,6.84109,2005,92374674,109,Four Brothers,6.7,617
35000000,22949,9.52295,2009,92219310,88,Old Dogs,5.2,215
18339750,613,7.69224,2004,92180910,156,Downfall,7.7,1059
43000000,9913,10.947957,2005,91974818,104,The Skeleton Key,6.4,588
40000000,8007,11.185625,2001,91753202,106,Behind Enemy Lines,6,464
30000000,307081,12.370126,2015,91709827,123,Southpaw,7.3,2112
41000000,16538,12.929653,2009,91636986,105,I Love You  Man,6.5,531
19000000,13207,14.20229,2009,91379051,97,Friday the 13th,5.7,566
0,6145,10.113628,2007,91354215,113,Fracture,7.1,908
35000000,12437,11.654958,2009,91353501,92,Underworld: Rise of the Lycans,6.2,1447
0,15596,6.669879,1986,91258000,96,Back to School,6.4,113
10000000,11804,6.143324,2005,91196419,101,White Noise,5.6,267
80000000,11618,8.967638,1999,91188905,113,The Haunting,5.2,374
13000000,9816,4.794088,2001,91038276,112,Save the Last Dance,6.3,359
25000000,2085,8.369176,2000,91036760,115,Romeo Must Die,6,334
19500000,44977,5.326716,2013,91000000,172,Dhoom 3,6,86
80000000,49948,14.972573,1999,90874570,74,Fantasia 2000,7,300
8000000,1885,7.64499,1984,90815558,126,The Karate Kid,6.9,913
30000000,16871,15.809588,2009,90810892,99,Drag Me to Hell,6.2,995
0,10158,8.795941,1992,90753806,115,White Men Can't Jump,6.2,305
45000000,926,15.831374,1999,90683916,102,Galaxy Quest,6.9,722
23000000,10730,5.810716,1976,90614445,134,King Kong,5.9,179
26000000,8699,10.33012,2004,90574188,94,Anchorman: The Legend of Ron Burgundy,6.7,1523
60000000,123553,14.336187,2013,90565421,130,The Mortal Instruments: City of Bones,6.2,1649
0,15670,2.844534,2009,90508336,103,Madea Goes to Jail,6.4,52
50000000,2976,7.768045,2007,90450008,117,Hairspray,6.5,738
28000000,1588,6.402888,2000,90449929,98,Bring It On,5.8,574
26000000,9358,12.638573,2003,90426405,90,Final Destination 2,5.9,1046
40600000,1621,14.285052,1983,90400000,116,Trading Places,7.1,763
48000000,1636,8.781588,2000,90383208,93,Bedazzled,5.6,526
30000000,2832,17.955897,2003,90259536,90,Identity,7.1,1090
38000000,96721,10.63552,2013,90247624,123,Rush,7.7,2310
40000000,32823,7.33335,2010,90029656,109,Get Him to the Greek,5.9,626
197471676,339964,15.262706,2017,90024292,137,Valerian and the City of a Thousand Planets,6.7,905
30000000,341013,14.455104,2017,90007945,115,Atomic Blonde,6.1,748
70000000,2756,9.809585,1989,90000098,139,The Abyss,7.1,822
850000,9461,10.687757,1973,90000000,99,Enter the Dragon,7.3,489
12000000,11202,14.382289,1970,89800000,172,Patton,7.3,327
82000000,23629,13.779527,2011,89792502,110,Sucker Punch,5.9,1661
55000000,42297,9.276539,2010,89519773,119,Burlesque,6.9,581
31500000,28,13.5963,1979,89460381,153,Apocalypse Now,8,2112
65000000,11412,14.482345,1996,89456761,120,The Long Kiss Goodnight,6.4,323
3000000,158015,23.207663,2013,89328627,86,The Purge,6,2498
0,11846,5.490622,1991,89325780,105,Father of the Bride,6.2,355
255000000,57201,12.729104,2013,89289910,149,The Lone Ranger,5.9,2361
42000000,49730,10.174298,2011,89162162,100,Red Riding Hood,5.7,958
70000000,2800,6.158212,2005,88933562,97,Rumor Has It...,5.3,309
18000000,302688,6.344961,2016,88923251,94,My Big Fat Greek Wedding 2,5.6,328
22000000,228194,14.466789,2014,88880821,122,The Hundred-Foot Journey,7.3,516
20000000,245891,183.870374,2014,88761661,101,John Wick,7,5499
0,411268,1.528202,2016,88658655,108,Line Walker,5.6,11
24000000,1715,9.526781,1999,88545092,126,The Cider House Rules,6.9,285
11000000,1255,9.386916,2006,88489643,119,The Host,6.7,546
20000000,314365,14.63239,2015,88346473,128,Spotlight,7.8,2751
50000000,6038,7.469778,2003,88323487,115,Shanghai Knights,6,707
40000000,23047,13.471159,2011,88100000,95,Season of the Witch,5.2,756
35000000,89492,11.418802,2012,88058786,134,This Is 40,5.6,909
11700000,11087,6.672715,1992,88036683,110,The Hand that Rocks the Cradle,6.5,196
0,69798,5.747681,2011,88025781,97,The Inbetweeners Movie,6.2,341
0,196325,3.282214,2013,88000000,112,American Dreams in China,6.7,62
20500000,17692,16.603041,1983,87987055,99,Jaws 3-D,4.2,266
40000000,10336,11.366417,1997,87840042,96,Spawn,5,344
60000000,16995,8.905732,2009,87784194,127,State of Play,6.7,489
19800000,5279,14.101101,2001,87754044,137,Gosford Park,6.8,256
107000000,8489,9.303104,2001,87713825,157,Ali,6.7,457
0,17704,1.081517,1995,87600000,40,The Living Sea,5.4,5
50000000,9530,11.511424,2006,87528173,99,RV,5.6,503
36000000,345920,14.575883,2016,87416021,97,Collateral Beauty,6.9,1553
4000000,10693,16.861533,1953,87404651,77,Peter Pan,7,1380
12000000,122906,11.213913,2013,87100449,123,About Time,7.8,2140
24000000,11635,16.195894,2003,87055349,91,Old School,6.6,552
18000000,157,6.197298,1984,87000000,105,Star Trek III: The Search for Spock,6.4,443
23000000,37137,9.794569,1991,86930411,85,The Naked Gun 2Â½: The Smell of Fear,6.6,556
40000000,1491,11.494009,2006,86915017,110,The Illusionist,7.1,1657
20000000,9760,5.549609,2007,86865564,86,Epic Movie,3.2,334
39200000,110415,14.131906,2013,86758912,126,Snowpiercer,6.7,2910
70000000,4349,13.842333,2007,86658558,110,The Kingdom,6.5,517
10000000,9326,6.827193,1984,86572238,106,Romancing the Stone,6.6,477
0,11449,14.00318,1979,86432000,117,The Amityville Horror,6.2,192
69000000,38778,11.623718,2010,86387857,114,Dinner for Schmucks,5.5,542
35000000,11459,8.061423,2005,86369815,100,Sky High,5.8,568
5000000,227348,8.898523,2014,86362372,84,Paranormal Activity: The Marked Ones,5.2,455
